"Location","Year","Series","Series Code","Permits"
"FARMINGTON",2015,"Units in Single-Family Structures",2.0,55.0
"FARMINGTON",2016,"Units in Single-Family Structures",2.0,64.0
"FARMINGTON",2017,"Units in Single-Family Structures",2.0,42.0
"FARMINGTON",2018,"Units in Single-Family Structures",2.0,34.0
"FARMINGTON",2019,"Units in Single-Family Structures",2.0,38.0
"FARMINGTON",2000,"Units in All Multi-Family Structures",3.0,50.0
"FARMINGTON",2001,"Units in All Multi-Family Structures",3.0,122.0
"FARMINGTON",2002,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2003,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2004,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2005,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2006,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2007,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2008,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2009,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2010,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2011,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2012,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2013,"Units in All Multi-Family Structures",3.0,2.0
"FARMINGTON",2014,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2015,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2016,"Units in All Multi-Family Structures",3.0,72.0
"FARMINGTON",2017,"Units in All Multi-Family Structures",3.0,2.0
"FARMINGTON",2018,"Units in All Multi-Family Structures",3.0,2.0
"FARMINGTON",2019,"Units in All Multi-Family Structures",3.0,0
"FARMINGTON",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2004,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2005,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2013,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FARMINGTON",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2016,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FARMINGTON",2017,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FARMINGTON",2018,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FARMINGTON",2019,"Units in 2-unit Multi-Family Structures",4.0,0
"FARMINGTON",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,36.0
"FARMINGTON",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FARMINGTON",2000,"Units in 5+ Unit Multi-Family Structures",6.0,50.0
"FARMINGTON",2001,"Units in 5+ Unit Multi-Family Structures",6.0,86.0
"FARMINGTON",2002,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2004,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2006,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2010,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2011,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2012,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2013,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2014,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2015,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2016,"Units in 5+ Unit Multi-Family Structures",6.0,70.0
"FARMINGTON",2017,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2018,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FARMINGTON",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FITCHBURG",2000,"Total Units",1.0,214.0
"FITCHBURG",2001,"Total Units",1.0,205.0
"FITCHBURG",2002,"Total Units",1.0,227.0
"FITCHBURG",2003,"Total Units",1.0,217.0
"FITCHBURG",2004,"Total Units",1.0,214.0
"FITCHBURG",2005,"Total Units",1.0,197.0
"FITCHBURG",2006,"Total Units",1.0,154.0
"FITCHBURG",2007,"Total Units",1.0,131.0
"FITCHBURG",2008,"Total Units",1.0,90.0
"FITCHBURG",2009,"Total Units",1.0,57.0
"FITCHBURG",2010,"Total Units",1.0,49.0
"FITCHBURG",2011,"Total Units",1.0,47.0
"FITCHBURG",2012,"Total Units",1.0,155.0
"FITCHBURG",2013,"Total Units",1.0,348.0
"FITCHBURG",2014,"Total Units",1.0,371.0
"FITCHBURG",2015,"Total Units",1.0,346.0
"FITCHBURG",2016,"Total Units",1.0,388.0
"FITCHBURG",2017,"Total Units",1.0,373.0
"FITCHBURG",2018,"Total Units",1.0,338.0
"FITCHBURG",2019,"Total Units",1.0,57.0
"FITCHBURG",2000,"Units in Single-Family Structures",2.0,62.0
"FITCHBURG",2001,"Units in Single-Family Structures",2.0,63.0
"FITCHBURG",2002,"Units in Single-Family Structures",2.0,66.0
"FITCHBURG",2003,"Units in Single-Family Structures",2.0,72.0
"FITCHBURG",2004,"Units in Single-Family Structures",2.0,71.0
"FITCHBURG",2005,"Units in Single-Family Structures",2.0,65.0
"FITCHBURG",2006,"Units in Single-Family Structures",2.0,49.0
"FITCHBURG",2007,"Units in Single-Family Structures",2.0,35.0
"FITCHBURG",2008,"Units in Single-Family Structures",2.0,21.0
"FITCHBURG",2009,"Units in Single-Family Structures",2.0,18.0
"FITCHBURG",2010,"Units in Single-Family Structures",2.0,22.0
"FITCHBURG",2011,"Units in Single-Family Structures",2.0,20.0
"FITCHBURG",2012,"Units in Single-Family Structures",2.0,33.0
"FITCHBURG",2013,"Units in Single-Family Structures",2.0,39.0
"FITCHBURG",2014,"Units in Single-Family Structures",2.0,35.0
"FITCHBURG",2015,"Units in Single-Family Structures",2.0,36.0
"FITCHBURG",2016,"Units in Single-Family Structures",2.0,41.0
"FITCHBURG",2017,"Units in Single-Family Structures",2.0,43.0
"FITCHBURG",2018,"Units in Single-Family Structures",2.0,42.0
"FITCHBURG",2019,"Units in Single-Family Structures",2.0,53.0
"FITCHBURG",2000,"Units in All Multi-Family Structures",3.0,152.0
"FITCHBURG",2001,"Units in All Multi-Family Structures",3.0,142.0
"FITCHBURG",2002,"Units in All Multi-Family Structures",3.0,161.0
"FITCHBURG",2003,"Units in All Multi-Family Structures",3.0,145.0
"FITCHBURG",2004,"Units in All Multi-Family Structures",3.0,143.0
"FITCHBURG",2005,"Units in All Multi-Family Structures",3.0,132.0
"FITCHBURG",2006,"Units in All Multi-Family Structures",3.0,105.0
"FITCHBURG",2007,"Units in All Multi-Family Structures",3.0,96.0
"FITCHBURG",2008,"Units in All Multi-Family Structures",3.0,69.0
"FITCHBURG",2009,"Units in All Multi-Family Structures",3.0,39.0
"FITCHBURG",2010,"Units in All Multi-Family Structures",3.0,27.0
"FITCHBURG",2011,"Units in All Multi-Family Structures",3.0,27.0
"FITCHBURG",2012,"Units in All Multi-Family Structures",3.0,122.0
"FITCHBURG",2013,"Units in All Multi-Family Structures",3.0,309.0
"FITCHBURG",2014,"Units in All Multi-Family Structures",3.0,336.0
"FITCHBURG",2015,"Units in All Multi-Family Structures",3.0,310.0
"FITCHBURG",2016,"Units in All Multi-Family Structures",3.0,347.0
"FITCHBURG",2017,"Units in All Multi-Family Structures",3.0,330.0
"FITCHBURG",2018,"Units in All Multi-Family Structures",3.0,296.0
"FITCHBURG",2019,"Units in All Multi-Family Structures",3.0,4.0
"FITCHBURG",2000,"Units in 2-unit Multi-Family Structures",4.0,12.0
"FITCHBURG",2001,"Units in 2-unit Multi-Family Structures",4.0,18.0
"FITCHBURG",2002,"Units in 2-unit Multi-Family Structures",4.0,18.0
"FITCHBURG",2003,"Units in 2-unit Multi-Family Structures",4.0,20.0
"FITCHBURG",2004,"Units in 2-unit Multi-Family Structures",4.0,14.0
"FITCHBURG",2005,"Units in 2-unit Multi-Family Structures",4.0,14.0
"FITCHBURG",2006,"Units in 2-unit Multi-Family Structures",4.0,10.0
"FITCHBURG",2007,"Units in 2-unit Multi-Family Structures",4.0,14.0
"FITCHBURG",2008,"Units in 2-unit Multi-Family Structures",4.0,8.0
"FITCHBURG",2009,"Units in 2-unit Multi-Family Structures",4.0,8.0
"FITCHBURG",2010,"Units in 2-unit Multi-Family Structures",4.0,4.0
"FITCHBURG",2011,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FITCHBURG",2012,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FITCHBURG",2013,"Units in 2-unit Multi-Family Structures",4.0,6.0
"FITCHBURG",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"FITCHBURG",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"FITCHBURG",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"FITCHBURG",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"FITCHBURG",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"FITCHBURG",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0
"FITCHBURG",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,25.0
"FITCHBURG",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,25.0
"FITCHBURG",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,37.0
"FITCHBURG",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,37.0
"FITCHBURG",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,38.0
"FITCHBURG",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,35.0
"FITCHBURG",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,27.0
"FITCHBURG",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,19.0
"FITCHBURG",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,15.0
"FITCHBURG",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0
"FITCHBURG",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0
"FITCHBURG",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FITCHBURG",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0
"FITCHBURG",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"FITCHBURG",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0
"FITCHBURG",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0
"FITCHBURG",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,21.0
"FITCHBURG",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,19.0
"FITCHBURG",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,15.0
"FITCHBURG",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FITCHBURG",2000,"Units in 5+ Unit Multi-Family Structures",6.0,115.0
"FITCHBURG",2001,"Units in 5+ Unit Multi-Family Structures",6.0,99.0
"FITCHBURG",2002,"Units in 5+ Unit Multi-Family Structures",6.0,106.0
"FITCHBURG",2003,"Units in 5+ Unit Multi-Family Structures",6.0,88.0
"FITCHBURG",2004,"Units in 5+ Unit Multi-Family Structures",6.0,91.0
"FITCHBURG",2005,"Units in 5+ Unit Multi-Family Structures",6.0,83.0
"FITCHBURG",2006,"Units in 5+ Unit Multi-Family Structures",6.0,68.0
"FITCHBURG",2007,"Units in 5+ Unit Multi-Family Structures",6.0,63.0
"FITCHBURG",2008,"Units in 5+ Unit Multi-Family Structures",6.0,46.0
"FITCHBURG",2009,"Units in 5+ Unit Multi-Family Structures",6.0,25.0
"FITCHBURG",2010,"Units in 5+ Unit Multi-Family Structures",6.0,20.0
"FITCHBURG",2011,"Units in 5+ Unit Multi-Family Structures",6.0,25.0
"FITCHBURG",2012,"Units in 5+ Unit Multi-Family Structures",6.0,114.0
"FITCHBURG",2013,"Units in 5+ Unit Multi-Family Structures",6.0,299.0
"FITCHBURG",2014,"Units in 5+ Unit Multi-Family Structures",6.0,330.0
"FITCHBURG",2015,"Units in 5+ Unit Multi-Family Structures",6.0,298.0
"FITCHBURG",2016,"Units in 5+ Unit Multi-Family Structures",6.0,326.0
"FITCHBURG",2017,"Units in 5+ Unit Multi-Family Structures",6.0,311.0
"FITCHBURG",2018,"Units in 5+ Unit Multi-Family Structures",6.0,281.0
"FITCHBURG",2019,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FOREST LAKE",2000,"Total Units",1.0,63.0
"FOREST LAKE",2001,"Total Units",1.0,103.0
"FOREST LAKE",2002,"Total Units",1.0,380.0
"FOREST LAKE",2003,"Total Units",1.0,502.0
"FOREST LAKE",2004,"Total Units",1.0,275.0
"FOREST LAKE",2005,"Total Units",1.0,121.0
"FOREST LAKE",2006,"Total Units",1.0,130.0
"FOREST LAKE",2007,"Total Units",1.0,83.0
"FOREST LAKE",2008,"Total Units",1.0,20.0
"FOREST LAKE",2009,"Total Units",1.0,11.0
"FOREST LAKE",2010,"Total Units",1.0,49.0
"FOREST LAKE",2011,"Total Units",1.0,88.0
"FOREST LAKE",2012,"Total Units",1.0,59.0
"FOREST LAKE",2013,"Total Units",1.0,98.0
"FOREST LAKE",2014,"Total Units",1.0,79.0
"FOREST LAKE",2015,"Total Units",1.0,81.0
"FOREST LAKE",2016,"Total Units",1.0,110.0
"FOREST LAKE",2017,"Total Units",1.0,159.0
"FOREST LAKE",2018,"Total Units",1.0,318.0
"FOREST LAKE",2019,"Total Units",1.0,192.0
"FOREST LAKE",2000,"Units in Single-Family Structures",2.0,55.0
"FOREST LAKE",2001,"Units in Single-Family Structures",2.0,91.0
"FOREST LAKE",2002,"Units in Single-Family Structures",2.0,318.0
"FOREST LAKE",2003,"Units in Single-Family Structures",2.0,502.0
"FOREST LAKE",2004,"Units in Single-Family Structures",2.0,265.0
"FOREST LAKE",2005,"Units in Single-Family Structures",2.0,115.0
"FOREST LAKE",2006,"Units in Single-Family Structures",2.0,92.0
"FOREST LAKE",2007,"Units in Single-Family Structures",2.0,83.0
"FOREST LAKE",2008,"Units in Single-Family Structures",2.0,20.0
"FOREST LAKE",2009,"Units in Single-Family Structures",2.0,11.0
"FOREST LAKE",2010,"Units in Single-Family Structures",2.0,19.0
"FOREST LAKE",2011,"Units in Single-Family Structures",2.0,22.0
"FOREST LAKE",2012,"Units in Single-Family Structures",2.0,29.0
"FOREST LAKE",2013,"Units in Single-Family Structures",2.0,68.0
"FOREST LAKE",2014,"Units in Single-Family Structures",2.0,60.0
"FOREST LAKE",2015,"Units in Single-Family Structures",2.0,45.0
"FOREST LAKE",2016,"Units in Single-Family Structures",2.0,30.0
"FOREST LAKE",2017,"Units in Single-Family Structures",2.0,51.0
"FOREST LAKE",2018,"Units in Single-Family Structures",2.0,53.0
"FOREST LAKE",2019,"Units in Single-Family Structures",2.0,52.0
"FOREST LAKE",2000,"Units in All Multi-Family Structures",3.0,8.0
"FOREST LAKE",2001,"Units in All Multi-Family Structures",3.0,12.0
"FOREST LAKE",2002,"Units in All Multi-Family Structures",3.0,62.0
"FOREST LAKE",2003,"Units in All Multi-Family Structures",3.0,0
"FOREST LAKE",2004,"Units in All Multi-Family Structures",3.0,10.0
"FOREST LAKE",2005,"Units in All Multi-Family Structures",3.0,6.0
"FOREST LAKE",2006,"Units in All Multi-Family Structures",3.0,38.0
"FOREST LAKE",2007,"Units in All Multi-Family Structures",3.0,0
"FOREST LAKE",2008,"Units in All Multi-Family Structures",3.0,0
"FOREST LAKE",2009,"Units in All Multi-Family Structures",3.0,0
"FOREST LAKE",2010,"Units in All Multi-Family Structures",3.0,30.0
"FOREST LAKE",2011,"Units in All Multi-Family Structures",3.0,66.0
"FOREST LAKE",2012,"Units in All Multi-Family Structures",3.0,30.0
"FOREST LAKE",2013,"Units in All Multi-Family Structures",3.0,30.0
"FOREST LAKE",2014,"Units in All Multi-Family Structures",3.0,19.0
"FOREST LAKE",2015,"Units in All Multi-Family Structures",3.0,36.0
"FOREST LAKE",2016,"Units in All Multi-Family Structures",3.0,80.0
"FOREST LAKE",2017,"Units in All Multi-Family Structures",3.0,108.0
"FOREST LAKE",2018,"Units in All Multi-Family Structures",3.0,265.0
"FOREST LAKE",2019,"Units in All Multi-Family Structures",3.0,140.0
"FOREST LAKE",2000,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2001,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2002,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2003,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2004,"Units in 2-unit Multi-Family Structures",4.0,2.0
"FOREST LAKE",2005,"Units in 2-unit Multi-Family Structures",4.0,6.0
"FOREST LAKE",2006,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2007,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2008,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2009,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2010,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2011,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2012,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2013,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2014,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2015,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2016,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2017,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2018,"Units in 2-unit Multi-Family Structures",4.0,0
"FOREST LAKE",2019,"Units in 2-unit Multi-Family Structures",4.0,4.0
"FOREST LAKE",2000,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2001,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2002,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2003,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2004,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2005,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2006,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2007,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2008,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2009,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2010,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2011,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2012,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2013,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2014,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0
"FOREST LAKE",2015,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2016,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0
"FOREST LAKE",2017,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"FOREST LAKE",2018,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0
"FOREST LAKE",2019,"Units in 3- and 4-unit Multi-Family Structures",5.0,0
"FOREST LAKE",2000,"Units in 5+ Unit Multi-Family Structures",6.0,8.0
"FOREST LAKE",2001,"Units in 5+ Unit Multi-Family Structures",6.0,12.0
"FOREST LAKE",2002,"Units in 5+ Unit Multi-Family Structures",6.0,62.0
"FOREST LAKE",2003,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FOREST LAKE",2004,"Units in 5+ Unit Multi-Family Structures",6.0,8.0
"FOREST LAKE",2005,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FOREST LAKE",2006,"Units in 5+ Unit Multi-Family Structures",6.0,38.0
"FOREST LAKE",2007,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FOREST LAKE",2008,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FOREST LAKE",2009,"Units in 5+ Unit Multi-Family Structures",6.0,0
"FOREST LAKE",2010,"Units in 5+ Unit Multi-Family Structures",6.0,30.0
"FOREST LAKE",2011,"Units in 5+ Unit Multi-Family Structures",6.0,66.0
"FOREST LAKE",2012,"Units in 5+ Unit Multi-Family Structures",6.0,30.0
"FOREST LAKE",2013,"Units in 5+ Unit Multi-Family Structures",6.0,30.0
"FOREST LAKE",2014,"Units in 5+ Unit Multi-Family Structures",6.0,8.0
"FOREST LAKE",2015,"Units in 5+ Unit Multi-Family Structures",6.0,36.0
"FOREST LAKE",2016,"Units in 5+ Unit Multi-Family Structures",6.0,73.0
"FOREST LAKE",2017,"Units in 5+ Unit Multi-Family Structures",6.0,104.0
"FOREST LAKE",2018,"Units in 5+ Unit Multi-Family Structures",6.0,261.0
"FOREST LAKE",2019,"Units in 5+ Unit Multi-Family Structures",6.0,136.0
"FOREST LAKE TOWNSHIP",2000,"Total Units",1.0,64.0
